id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,classe_defeito
86,145,197.0,1317364,1317395,508,112,59,65223.0,142.0,1362,0,1.0,40.0,76.96903670001835,0.2129,0.6849,0.5961,0.0382,0.4643,0.5254,1.2746206353106222,0.2746206353106222,0.0,2.7059,1.716,1.4914,-0.4038,0.0031,0.9998,120,0,1,0,0,0,0,0,falha_2
87,21,-186.0,28588709,5367377,784,66,54,82565.0,133.0,1648,1,0.0,80.0,77.06895704674186,0.0255,0.7209,1.0,0.0322,0.803,0.9815,0.0986253328979053,0.0986253328979053,0.5,2.8943,1.7243,1.7243,0.0,-0.1772,1.0,67,0,0,0,0,0,0,1,falha_outros
88,1357,1370.0,3378464,3378474,81,15,10,8996.0,133.0,1692,1,0.0,60.0,104.61147003776406,0.3806,0.3769,0.7692,0.0077,0.8667,1.0,0.0325850109487051,0.1249497772178711,0.0,1.9085,1.1139,1.0,-0.2308,-0.1323,0.2408,91,0,0,0,0,0,1,0,falha_6
89,498,509.0,261713,261732,144,17,19,15785.0,132.0,1356,0,1.0,40.0,86.334967040864,0.7345,0.311,0.5789,0.0081,0.6471,1.0,0.1539802299340068,0.1539802299340068,1.0,2.1584,1.0414,1.2787,0.4211,-0.1436,0.3494,88,0,0,0,0,0,1,0,falha_6
90,929,939.0,1248676,1248687,88,13,11,9120.0,118.0,1656,1,0.0,80.0,93.4467483919824,0.8659,0.2,0.9091,0.006,0.7692,1.0,0.3031052302315925,0.5221231699085432,1.0,1.9445,1.0,1.0414,0.0909,-0.1903,0.2173,88,0,0,0,0,0,1,0,falha_6
91,-11,-186.0,1814642,1814708,6525,278,134,674367.0,124.0,1358,0,1.0,40.0,87.24356819307866,0.0574,0.4285,0.3815,0.1274,0.6223,0.4925,0.2905934971598667,1.2905934971598667,0.0,3.8146,2.238,1.8195,-0.6185,-0.1926,1.0,38,0,0,1,0,0,0,0,falha_3
92,-11,1592.0,-20,1612870,193,25,30,18218.0,111.0,1654,1,0.0,69.0,88.8195304152052,0.075,0.3567,0.3333,0.006,0.4,1.0,-0.3649666372268153,-0.4587290963768767,1.0,2.2856,1.0,1.4771,0.6667,-0.2625,0.4963,78,0,0,0,0,0,1,0,falha_6
93,-11,782.0,1292292,1292296,12,4,-194,1537.0,149.0,1360,0,1.0,-154.0,65.24882484100519,0.85,0.25,,0.0029,1.0,1.0,0.2142045662361701,0.3916006587812244,0.5,1.0792,0.6021,0.6021,0.0,0.0007,0.1292,112,0,0,0,1,0,0,0,falha_4
94,121,159.0,473414,473430,-206,51,31,,135.0,1358,0,1.0,40.0,74.40159030400767,0.1782,0.6234,0.4211,0.028,0.7451,0.5161,-0.1176324459396472,0.8823675540603527,0.0,2.3598,1.5798,1.2041,-0.5789,-0.0436,0.8848,116,0,0,1,0,0,0,0,falha_3
95,703,718.0,6078664,618148,112,23,-194,11154.0,111.0,-214,1,0.0,70.0,73.78679453464818,0.941,0.5333,0.9375,0.0111,0.6522,0.9412,-0.1757409592726884,-0.1809110290381028,1.0,2.0492,1.1761,1.2041,0.0625,-0.222,0.3977,966,0,1,0,0,0,0,0,falha_2
96,669,684.0,491552,-166,-206,59,133,,134.0,1687,0,1.0,150.0,80.59083112683055,0.7931,0.446,0.1136,0.0089,0.2542,0.9925,0.0888360831193728,0.0888360831193728,1.0,3.0402,1.1761,2.1206,0.8864,-0.1487,1.0,50,1,0,0,0,0,0,0,falha_1
97,31,50.0,1647143,1647194,-206,72,55,46236.0,118.0,1354,1,0.0,70.0,78.96499283241363,0.0458,0.5408,0.3726,0.014,0.2639,0.9273,-0.0099491491730509,0.062501814083772,1.0,2.6484,1.2787,1.7076,0.6274,-0.1883,0.9884,766,0,1,0,0,0,0,0,falha_2
98,483,-186.0,5060301,5060316,206,41,21,25181.0,143.0,1632,1,0.0,200.0,63.92324535990944,0.5919,0.5264,0.5172,0.0178,0.7073,0.7143,0.0015340369927382,0.0015340369927382,0.0,2.3139,1.4624,1.1761,-0.4828,-0.045,0.7079,104,0,0,0,0,0,0,1,falha_outros
99,297,302.0,1028213,1028219,16,-229,6,1990.0,132.0,1356,0,1.0,50.0,80.42940462571728,0.4381,0.4667,0.8333,0.0037,1.0,1.0,-0.070376140012544,-0.070376140012544,1.0,1.2041,0.699,0.7782,0.1667,-0.0283,0.14,120,0,0,0,1,0,0,0,falha_4
100,539,547.0,-20,1294979,70,9,11,7964.0,133.0,1688,1,0.0,60.0,59.87503148294648,0.6386,0.2045,0.7273,0.0047,0.8889,1.0,-0.4246112226151242,-0.4246112226151242,1.0,1.8451,0.9031,1.0414,0.2727,-0.1112,0.1934,94,0,0,0,0,0,1,0,falha_6
101,911,920.0,3220667,344829,54,12,-194,4761.0,,-214,1,0.0,300.0,87.76470912131325,0.6451,0.4,0.9,0.0066,0.75,0.9091,-0.1261935968296077,-0.1261935968296077,1.0,1.7324,0.9542,1.0,0.1,,0.1954,723,0,0,0,0,0,0,1,falha_outros
102,484,82.0,313092,313218,2822,-229,127,275539.0,124.0,1360,0,1.0,-154.0,81.03953610132002,0.0721,0.3213,0.2619,0.0243,0.3235,0.9921,-0.1028143549580308,-0.1028143549580308,1.0,3.4506,1.5185,2.1004,0.7381,-0.2372,1.0,79,0,0,0,0,0,0,1,falha_outros
103,1123,1137.0,11066410,11066424,143,20,14,16288.0,127.0,1362,0,1.0,40.0,92.4535796501708,0.3304,0.2704,1.0,0.0103,0.7,1.0,0.3294691102330424,0.5608301903760812,0.5,2.1553,1.1461,1.1461,0.0,-0.1101,0.33,96,0,0,0,0,0,0,1,falha_outros
104,908,914.0,414919,414931,52,11,12,5249.0,118.0,1692,1,0.0,60.0,82.12848168603779,0.9196,0.2778,0.5,0.0036,0.5454,1.0,-0.0483857134998027,-0.0483857134998027,1.0,1.716,0.7782,1.0792,0.5,-0.2114,0.1773,86,0,0,0,0,0,1,0,falha_6
105,1417,1437.0,5948468,5948472,56,26,6,7143.0,140.0,1652,1,0.0,69.0,75.37606583235772,0.2603,0.3,0.2,0.0121,0.7692,0.6667,0.1212152570443615,0.1212152570443615,0.0,1.7482,1.301,0.6021,-0.8,-0.0035,0.1852,116,0,0,0,0,1,0,0,falha_5
106,1202,1216.0,289529,289543,-206,15,15,16692.0,134.0,1692,0,1.0,60.0,64.23765401491136,0.5627,0.301,1.0,0.0083,0.9333,0.9333,-0.3584234675337581,-0.4491225208948985,0.5,2.1367,1.1461,1.1461,0.0,-0.0481,0.33,109,0,0,0,0,0,0,1,falha_outros
107,550,567.0,4625112,4625136,-206,26,24,,126.0,1360,0,1.0,40.0,76.05478491589881,0.8088,0.5245,0.7083,0.0125,0.6539,1.0,0.0628523143309239,0.1693877405012838,1.0,2.2878,1.2305,1.3802,0.2917,-0.1282,0.6693,989,0,0,0,0,0,1,0,falha_6
108,39,191.0,1565555,-166,13114,-229,381,1507625.0,141.0,1400,0,1.0,40.0,72.12288817120884,0.0557,0.4171,0.9737,0.1086,0.2459,0.3884,0.0772651172168293,1.0772651172168293,0.0,4.1177,2.1818,2.1703,-0.0263,-0.1019,1.0,33,0,0,1,0,0,0,0,falha_3
109,1379,1396.0,2128940,2128956,126,33,22,16498.0,148.0,1666,1,0.0,100.0,83.71550765476066,0.3241,0.5368,0.9412,0.0102,0.5152,0.7273,-0.0223337747298501,-0.0223337747298501,0.0,2.1004,1.2305,1.2041,-0.0588,0.0229,0.4498,116,0,0,0,0,0,0,1,falha_outros
110,405,416.0,634279,634288,71,15,10,8824.0,135.0,1358,1,0.0,70.0,75.78897660945417,0.5965,0.2828,0.8182,0.0081,0.7333,0.9,0.4243686354102876,-0.5756313645897124,0.0,1.8513,1.0414,0.9542,-0.1818,-0.0291,0.2051,113,0,1,0,0,0,0,0,falha_2
111,347,364.0,1124976,1125024,390,51,50,46226.0,127.0,1372,0,1.0,40.0,86.04914888275516,0.5058,0.5221,0.3542,0.0124,0.3333,0.96,-0.007954162634765,-0.007954162634765,1.0,2.5911,1.2305,1.6812,0.6458,-0.074,0.9685,110,0,0,0,0,0,0,1,falha_outros
112,995,1002.0,66318,66328,45,8,10,4552.0,118.0,1358,0,1.0,130.0,93.538360451768,0.5243,0.3571,0.7,0.0052,0.875,1.0,0.2591934070005572,0.457652544170711,1.0,1.6532,0.8451,1.0,0.3,-0.2097,0.1753,93,0,0,0,0,0,0,1,falha_outros
113,1073,,-20,433198,143,15,12,14669.0,127.0,1686,1,0.0,70.0,65.85917602733649,0.7094,0.2056,0.8,0.0089,1.0,1.0,0.7389726337455859,0.7389726337455859,0.0,2.1553,1.1761,1.0792,-0.2,-0.1986,0.3068,691,0,0,0,0,0,1,0,falha_6
114,619,659.0,1292098,1292100,60,40,-194,7750.0,164.0,1690,1,0.0,70.0,79.97392473465791,0.7325,0.25,0.05,0.0237,1.0,0.5,-0.0577082894343367,-0.0577082894343367,0.0,1.7781,1.6021,0.301,-0.95,0.0091,0.1852,102,0,0,0,0,0,0,1,falha_outros
115,1292,1372.0,1506506,1506552,1973,134,80,240091.0,140.0,1658,1,0.0,143.0,79.52256398334336,0.345,0.4639,0.575,0.0483,0.597,0.575,0.0904642027000837,0.0904642027000837,0.0,3.2951,1.9031,1.6628,-0.425,-0.0493,1.0,105,0,0,0,0,0,0,1,falha_outros
116,1109,1144.0,401768,401951,4298,188,189,515942.0,148.0,1353,0,1.0,70.0,83.14225030675986,0.3089,0.329,0.1913,0.0259,0.1862,0.9682,-0.0104135309115729,-0.0104135309115729,1.0,3.6333,1.5441,2.2624,0.8087,-0.0622,1.0,6,0,0,0,0,0,0,1,falha_outros
117,779,,-20,1198188,198,21,18,18327.0,118.0,1353,0,1.0,50.0,86.86652657043987,0.8234,0.3149,1.0,0.0126,0.8095,0.9444,-0.3506034112858596,-0.3506034112858596,0.5,2.2967,1.2305,1.2305,0.0,-0.2769,0.4779,54,0,0,0,0,0,0,1,falha_outros
118,-11,206.0,1721788,-166,12051,631,-194,1383987.0,140.0,1402,0,1.0,40.0,95.87755378829208,0.0585,0.5942,0.9167,0.1177,0.2615,0.4615,0.3428468443545061,1.342846844354506,1.0,4.081,2.2175,2.2553,0.0833,-0.1028,1.0,33,0,0,1,0,0,0,0,falha_3
119,145,171.0,233467,-166,-206,214,220,236010.0,135.0,1394,0,1.0,220.0,68.90525585210008,0.208,0.6241,0.1275,0.0187,0.1215,0.9273,0.212364197382821,0.3888986591184098,1.0,3.2997,1.415,2.3096,0.8726,-0.0753,1.0,104,0,0,0,0,0,0,1,falha_outros
120,691,-186.0,664879,664883,55,19,6,7211.0,150.0,1694,1,0.0,143.0,64.27910730868783,0.8158,0.2763,0.2105,0.0112,1.0,0.6667,0.237309584112914,0.237309584112914,0.0,1.7404,1.2787,0.6021,-0.7895,0.0243,0.1812,114,0,0,0,0,0,0,1,falha_outros
121,19,33.0,-20,1143429,114,-229,15,13193.0,125.0,1373,0,1.0,40.0,81.88511548663328,0.0277,0.3736,0.9286,0.0102,0.875,0.8667,-0.2728162364384217,-0.2728162364384217,0.0,2.0569,1.1461,1.1139,-0.0714,-0.0959,0.3097,110,0,0,0,0,0,0,1,falha_outros
122,0,12.0,864919,865043,745,42,-194,55239.0,94.0,1687,1,0.0,80.0,84.4951073316322,0.0,0.4993,0.0968,0.0071,0.2857,0.992,0.4208382932808297,0.4208382932808297,1.0,2.8722,1.0792,2.0934,0.9032,-0.4207,0.9996,56,0,0,0,0,0,0,1,falha_outros
123,368,380.0,484193,-166,-206,17,-194,15501.0,,-214,1,0.0,60.0,87.20323890628744,0.4355,0.2333,0.8,0.0071,0.7059,0.9375,-0.2495878156742724,-0.2893317843306568,1.0,2.1399,1.0792,1.1761,0.2,-0.1225,0.3068,91,0,0,0,0,0,1,0,falha_6
124,4713,588.0,1019477,1019497,1107,155,85,128883.0,126.0,1353,0,1.0,-154.0,72.38901181689566,0.6637,0.6018,0.1439,0.1027,0.8968,0.2353,0.1760571281400811,0.1760571281400811,0.0,3.0442,2.143,1.301,-0.8561,-0.0904,1.0,107,0,0,0,0,0,0,1,falha_outros
125,1151,1163.0,6042280,6042292,110,14,12,11674.0,133.0,1648,1,0.0,69.0,64.22151094463506,0.5886,0.2361,1.0,0.0073,0.8571,1.0,0.6571366877429935,0.6571366877429935,0.5,2.0414,1.0792,1.0792,0.0,-0.1709,0.2583,73,0,0,0,0,0,0,1,falha_outros
126,563,568.0,888672,888676,17,6,4,2157.0,141.0,1356,0,1.0,50.0,92.18968431731436,0.8304,0.15,0.8,0.0037,0.8333,1.0,-0.2971608975392065,-0.2971608975392065,0.0,1.2305,0.699,0.6021,-0.2,-0.0087,0.1322,728,0,0,0,1,0,0,0,falha_4
127,39,182.0,65059,65121,4471,248,116,470165.0,135.0,1360,0,1.0,40.0,85.12474017821884,0.0573,0.4957,0.4336,0.1051,0.5766,0.5345,-0.1698893188808315,0.8301106811191684,0.0,3.6504,2.1553,1.7924,-0.5664,-0.1785,1.0,39,0,0,1,0,0,0,0,falha_3
128,1580,-186.0,3884411,3884461,340,30,-194,34655.0,116.0,1627,0,1.0,40.0,76.21302242345739,0.0455,0.32,0.2,0.0061,0.3333,1.0,0.0298954095262923,0.0298954095262923,1.0,2.5315,1.0,1.699,0.8,-0.2037,0.7889,88,1,0,0,0,0,0,0,falha_1
129,210,224.0,1761692,1761703,61,-229,11,7309.0,132.0,1356,1,0.0,70.0,58.53860711644308,0.3097,0.6039,0.7857,0.0103,0.8235,1.0,0.8489573037651402,-0.1510426962348597,0.0,1.7853,1.1461,1.0414,-0.2143,-0.0639,0.2712,112,0,1,0,0,0,0,0,falha_2
130,-11,1564.0,3375744,3375765,134,13,21,13356.0,111.0,1690,0,1.0,70.0,73.30909814551138,0.1491,0.3619,0.4762,0.0059,0.7692,1.0,-0.4651990293198398,-0.4651990293198398,1.0,2.1271,1.0,1.3222,0.5238,-0.2213,0.3509,89,1,0,0,0,0,0,0,falha_1
131,1323,1333.0,68445,68506,330,48,61,33449.0,119.0,1353,0,1.0,120.0,86.95388867519168,0.0296,0.459,0.1639,0.0074,0.2083,1.0,-0.882174196665263,-1.2180848356705023,1.0,2.5185,1.0,1.7853,0.8361,-0.2081,0.8861,90,0,0,0,0,1,0,0,falha_5
132,1589,1601.0,30365691,3051391,87,33,19,10070.0,,-214,0,1.0,70.0,84.34797361987597,0.1053,0.5469,0.75,0.0071,0.3636,0.8421,-0.3186911141178314,-0.3186911141178314,1.0,1.9395,1.0792,1.2041,0.25,-0.0957,0.3241,108,0,0,0,0,0,0,1,falha_outros
133,896,904.0,801872,801889,65,12,17,7974.0,135.0,1354,0,1.0,40.0,66.21694826575319,0.6647,0.5221,0.4706,0.0059,0.6667,1.0,0.1420777291905544,0.1420777291905544,1.0,1.8129,0.9031,1.2305,0.5294,-0.0416,0.2482,113,0,0,0,0,0,1,0,falha_6
134,13380,-186.0,2094748,2094776,251,22,28,28050.0,140.0,1632,0,1.0,-154.0,86.19118512289438,0.3174,0.3104,0.4643,0.008,0.5909,1.0,-0.2758272702701409,-0.2758272702701409,,2.3997,1.1139,1.4472,0.5357,-0.1269,0.6015,1267,1,0,0,0,0,0,0,falha_1
135,1329,1334.0,1682919,-166,89,16,28,10584.0,134.0,1356,0,1.0,40.0,79.11809574732648,0.0325,0.3643,0.1786,0.0037,0.3125,1.0,-0.1835041230472137,-0.1923087800177338,1.0,1.9494,0.699,1.4472,0.8214,-0.0709,0.2532,110,0,0,0,0,1,0,0,falha_5
136,41,187.0,-20,2112542,9349,659,387,1068391.0,140.0,1402,0,1.0,40.0,92.67072721172684,0.0585,0.6119,0.8849,0.1041,0.2216,0.4264,-0.2349759877008711,0.7650240122991289,1.0,3.9708,2.1644,2.2175,0.1151,-0.1072,1.0,38,0,0,1,0,0,0,0,falha_3
137,270,301.0,-20,1563499,329,61,37,41053.0,140.0,1362,0,1.0,40.0,73.02065929236073,0.3965,0.5176,0.7097,0.0228,0.5082,0.5946,-0.0677834141398724,-0.0224095145094649,0.0,2.5172,1.4914,1.3424,-0.2903,-0.0251,0.9263,115,0,0,0,0,0,0,1,falha_outros
138,1203,1218.0,-20,75234,109,18,-194,11425.0,133.0,1684,1,0.0,70.0,73.83020857063067,0.5534,0.2733,0.6667,0.0089,0.8333,0.9091,0.2440551652109009,0.2440551652109009,0.0,2.0374,1.1761,1.0,-0.3333,,0.266,71,0,0,0,0,0,1,0,falha_6
139,5445,667.0,483796,483808,67,23,13,7595.0,132.0,1360,0,1.0,-154.0,81.15095954034257,0.9515,0.7208,0.6,0.0147,0.8696,0.9231,-0.3692592949301865,-0.3692592949301865,,1.8261,1.301,1.0792,-0.4,-0.1144,0.3977,92,0,0,0,1,0,0,0,falha_4
140,1332,1347.0,70219,70241,221,-229,22,24230.0,124.0,1687,1,0.0,70.0,75.82343144194789,0.4031,0.3303,0.6818,0.0089,0.7895,1.0,0.0682379803812388,0.0682379803812388,1.0,2.3444,1.1761,1.3424,0.3182,-0.1435,0.5461,97,0,0,0,0,0,1,0,falha_6
141,-11,1223.0,30289552,3998180,3432,-229,330,389429.0,,-214,0,1.0,40.0,71.26524909391509,0.2094,0.7878,0.3667,0.0564,0.2984,0.6364,-0.0173008361322261,0.0517081866820361,1.0,3.5356,1.8865,2.3222,0.6333,-0.1135,1.0,92,0,0,0,0,0,0,1,falha_outros
142,15,32.0,1003575,1003594,132,18,20,14926.0,124.0,1387,0,1.0,40.0,98.41438781183466,0.0216,0.5913,0.8947,0.0123,0.9444,0.95,-0.4822449703683682,-0.4822449703683682,1.0,2.1206,1.2305,1.2787,0.1053,-0.1166,0.5345,105,0,0,0,0,0,0,1,falha_outros
143,39,195.0,601086,601148,5786,202,106,600867.0,124.0,1358,0,1.0,40.0,94.20961700737892,0.0574,0.4018,0.3974,0.1149,0.7723,0.5849,0.0553901575596912,1.0553901575596911,0.0,3.7624,2.1931,1.7924,-0.6026,-0.1887,1.0,41,0,0,1,0,0,0,0,falha_3
144,4461,544.0,3581245,3581267,148,25,23,16061.0,127.0,1686,1,0.0,-154.0,70.40087748530323,0.6311,0.4394,0.5454,0.0071,0.48,0.9565,0.4287457495601542,0.7065865399790829,,2.1703,1.0792,1.3424,0.4545,-0.1522,0.4366,91,0,0,0,0,0,1,0,falha_6
145,482,490.0,11430396,11430416,81,15,-194,8709.0,119.0,1656,1,0.0,100.0,82.20322370985674,0.5821,0.4938,0.4,0.0048,0.5333,1.0,0.2345468615331931,0.2345468615331931,1.0,1.9085,0.9031,1.301,0.6,,0.2792,99,1,0,0,0,0,0,0,falha_1
146,971,980.0,74495,-166,148,19,24,16771.0,133.0,1362,0,1.0,175.0,64.68038686360477,0.5609,0.3148,0.375,0.0066,0.4737,1.0,-0.3710852132634246,-0.3710852132634246,1.0,2.1703,0.9542,1.3802,0.625,-0.1147,0.3601,101,0,0,0,0,0,0,1,falha_outros
147,-11,621.0,850713,850745,282,-229,33,33577.0,159.0,1688,1,0.0,70.0,97.01231644378689,0.7156,0.4816,0.5313,0.0101,0.4595,0.9697,-0.3961369839252829,-0.3961369839252829,1.0,2.4502,1.2305,1.5051,0.4688,-0.0698,0.8336,61,0,0,0,0,0,1,0,falha_6
148,354,370.0,409908,409918,116,19,10,12174.0,126.0,1360,0,1.0,40.0,87.60141682166352,0.5206,0.275,0.625,0.0118,0.8421,1.0,0.1565824696850692,0.1565824696850692,0.0,2.0645,1.2041,1.0,-0.375,-0.1801,0.2792,82,0,0,0,0,0,1,0,falha_6
149,41,202.0,-20,920489,5993,214,130,589956.0,132.0,1358,0,1.0,40.0,90.0365793437206,0.0604,0.3996,0.3851,0.1186,0.7523,0.4769,0.0890954019699558,1.089095401969956,0.0,3.7776,2.2068,1.7924,-0.6149,-0.2309,1.0,132,0,0,1,0,0,0,0,falha_3
150,39,195.0,1810559,1810727,-206,591,367,,141.0,1400,0,1.0,40.0,77.48457052824453,0.0557,0.5493,0.9286,0.1114,0.264,0.4578,0.0751478551037629,1.075147855103763,1.0,4.0724,2.1931,2.2253,0.0714,-0.0993,1.0,27,0,0,1,0,0,0,0,falha_3
151,-11,975.0,1219062,-166,79,17,15,10188.0,149.0,1682,1,0.0,143.0,91.74697132280326,0.8407,0.4733,0.6667,0.006,0.5882,1.0,0.1039344628490927,0.1039344628490927,1.0,1.8976,1.0,1.1761,0.3333,0.0075,0.266,115,0,0,0,0,0,1,0,falha_6
152,1275,196.0,2289914,2290079,9518,-229,453,1084425.0,141.0,1402,0,1.0,-154.0,91.77351101729164,0.0585,0.6278,0.9394,0.1106,0.2086,0.3642,-0.2040074164735472,0.7959925835264527,1.0,3.9785,2.1903,2.2175,0.0606,-0.1099,1.0,1064,0,0,1,0,0,0,0,falha_3
153,-11,228.0,2150440,2150452,106,12,13,12235.0,124.0,1387,0,1.0,40.0,78.35351303628198,0.3115,0.2639,1.0,0.0087,1.0,0.9231,0.069676109148301,0.069676109148301,0.5,2.0253,1.0792,1.0792,0.0,-0.0983,0.2583,107,0,0,0,0,0,0,1,falha_outros
154,977,981.0,1311529,1311535,12,5,6,1563.0,143.0,1358,0,1.0,50.0,68.50996064334477,0.5552,0.5,0.6667,0.003,0.8,1.0,0.0879217419896043,0.0879217419896043,1.0,1.0792,0.6021,0.7782,0.3333,0.0176,0.1353,125,0,0,0,1,0,0,0,falha_4
155,-11,272.0,-20,244067,235,36,22,29911.0,142.0,1360,0,1.0,40.0,84.35208362987014,0.3632,0.5053,0.76,0.0184,0.6944,0.8636,-0.2143054254079103,-0.2143054254079103,0.0,2.3711,1.3979,1.2787,-0.24,-0.0056,0.7598,793,0,0,0,0,0,0,1,falha_outros
156,309,322.0,1314894,1314902,61,14,10,6886.0,123.0,1623,1,0.0,100.0,78.73474558702264,0.3808,0.4135,0.6154,0.008,0.9286,0.8,0.559732353343427,0.559732353343427,0.0,1.7853,1.1139,0.9031,-0.3846,-0.1181,0.2105,102,0,0,0,0,0,0,1,falha_outros
157,532,542.0,3706296,3706306,66,14,10,7519.0,132.0,1646,1,0.0,80.0,98.52550316099678,0.6464,0.34,1.0,0.0061,0.7143,1.0,0.1421498762735362,0.1421498762735362,0.5,1.8195,1.0,1.0,0.0,-0.11,0.2061,97,0,0,0,0,0,1,0,falha_6
158,27,36.0,2457919,2457943,145,19,26,14997.0,117.0,1356,1,0.0,70.0,80.50632074949772,0.0398,0.3287,0.375,0.0066,0.4737,0.9231,0.6426089508392054,-0.3573910491607945,1.0,2.1614,0.9542,1.3802,0.625,-0.192,0.3601,91,0,1,0,0,0,0,0,falha_2
159,612,622.0,19594729,2237099,87,15,15,10024.0,127.0,1364,0,1.0,100.0,81.0645441032767,0.8974,0.42,0.6667,0.0073,0.6667,1.0,-0.1991814387475738,-0.2153259603286941,1.0,1.9395,1.0,1.1761,0.3333,-0.0999,0.266,106,0,0,0,0,1,0,0,falha_5
160,37,261.0,652969,653195,18517,1021,696,2230510.0,150.0,1398,0,1.0,40.0,88.06979866110333,0.0529,0.6342,0.9912,0.1602,0.2194,0.3247,-0.2924045010681964,0.7075954989318036,1.0,4.2676,2.3503,2.3541,0.0088,-0.0589,1.0,25,0,0,1,0,0,0,0,falha_3
161,856,871.0,531684,531693,54,23,16,7145.0,143.0,1362,0,1.0,40.0,80.03275688034122,0.721,0.6,0.6,0.011,0.6522,0.5625,0.2361253811227356,0.2361253811227356,0.0,1.7324,1.1761,0.9542,-0.4,0.0337,0.2469,125,0,0,0,0,0,0,1,falha_outros
162,391,420.0,1312199,1312217,129,48,35,16308.0,150.0,1368,1,0.0,80.0,86.94356065163993,0.5716,0.7529,0.6207,0.0212,0.6042,0.5143,0.3475786737022212,0.3475786737022212,0.0,2.1106,1.4624,1.2553,-0.3793,-0.0124,0.8123,112,0,0,0,0,0,1,0,falha_6
163,25,46.0,-20,2433721,566,64,-194,62326.0,132.0,1356,1,0.0,70.0,74.60969255280506,0.0369,0.5582,0.3443,0.0155,0.3281,0.8714,0.30457470876194,0.5242806344224024,1.0,2.7528,1.3222,1.7853,0.6557,,0.9985,89,0,1,0,0,0,0,0,falha_2
164,172,179.0,1072228,1072248,74,19,20,8027.0,119.0,1354,1,0.0,70.0,68.81439752218611,0.2541,0.4714,0.35,0.0052,0.3684,1.0,1.2890128387732966,0.2890128387732965,1.0,1.8692,0.8451,1.301,0.65,-0.1525,0.2532,98,0,1,0,0,0,0,0,falha_2
165,408,416.0,945792,-166,81,11,-194,9462.0,125.0,1360,0,1.0,130.0,70.87431362341655,0.6,0.325,0.5333,0.0059,0.7273,1.0,0.1238342780809494,0.1238342780809494,1.0,1.9085,0.9031,1.1761,0.4667,-0.0874,0.2288,107,0,0,0,0,0,0,1,falha_outros
166,5743,927.0,-20,4689414,1535,239,120,173468.0,132.0,1358,1,0.0,-154.0,76.62875070327405,0.6348,0.6116,0.0913,0.1532,0.8703,0.1583,0.246618047998347,0.246618047998347,0.0,3.1861,2.3181,1.2787,-0.9086,-0.1171,1.0,97,0,0,0,0,0,0,1,falha_outros
167,541,-186.0,2978904,2978933,529,47,32,58088.0,133.0,1354,1,0.0,70.0,81.18620748464035,0.7991,0.43,0.9063,0.0236,0.6809,0.9063,0.5690378947961842,0.5690378947961842,0.0,2.7235,1.5051,1.4624,-0.0938,-0.1421,0.9848,91,0,0,0,0,0,0,1,falha_outros
168,-11,538.0,2922516,2922536,181,-229,20,19537.0,130.0,-214,0,1.0,50.0,84.99037295269159,0.776,0.3038,0.65,0.0096,0.8125,1.0,-0.0736164348008611,-0.0736164348008611,1.0,2.2577,1.1139,1.301,0.35,-0.1567,0.43,78,0,0,0,0,0,1,0,falha_6
169,621,632.0,18961130,2046183,-206,-229,-194,56735.0,,-214,0,1.0,100.0,84.55647729933183,0.9106,0.4944,0.1236,0.0081,0.1642,0.9889,0.5601042804654109,0.8994450017857625,1.0,2.6946,1.0414,1.9494,0.8764,,0.9891,99,0,0,0,0,1,0,0,falha_5
170,2240,279.0,12917033,12917094,444,43,61,45269.0,126.0,1360,0,1.0,-154.0,80.10074066103019,0.3941,0.3383,0.1803,0.0081,0.2558,1.0,-0.266854328887657,-0.266854328887657,,2.6474,1.0414,1.7853,0.8197,-0.2035,0.9212,78,1,0,0,0,0,0,0,falha_1
171,96,-186.0,-20,728995,2406,231,168,301138.0,140.0,1358,0,1.0,40.0,69.29906484456632,0.1414,0.6186,0.9157,0.056,0.329,0.494,-0.2447430854896314,0.7552569145103685,1.0,3.3813,1.8808,1.9191,0.0843,-0.0222,1.0,116,0,0,1,0,0,0,0,falha_3
172,919,928.0,2702154,-166,72,14,10,7551.0,132.0,1356,1,0.0,80.0,86.98826071611538,0.6313,0.2,0.9,0.0066,0.6429,1.0,-0.0231305128242312,-0.0231305128242312,1.0,1.8573,0.9542,1.0,0.1,-0.1807,0.1954,82,0,0,0,0,0,1,0,falha_6
173,6090,866.0,7375503,858608,-206,7,4,2214.0,,-214,0,1.0,-154.0,64.9865594556678,0.7227,0.15,0.8,0.0037,0.7143,1.0,-0.1285836498875323,-0.1116754332356306,0.0,1.2305,0.699,0.6021,-0.2,0.0175,0.1322,114,0,0,0,1,0,0,0,falha_4
